die,label,method,pair_id,source,target,overlap,iterations,total_ms,cov_ms,sre,sse_sum,gt_t1,gt_t2,gt_t3,gt_t4,gt_t5,gt_t6,gt_t7,gt_t8,gt_t9,gt_t10,gt_t11,gt_t12,est_t1,est_t2,est_t3,est_t4,est_t5,est_t6,est_t7,est_t8,est_t9,est_t10,est_t11,est_t12
die_obverse_beard_0002b,local,gicp,992703906979967,L0019D.ply,L0021D.ply,1,100,4131.95,193.254,0.371426,263.079,0.940112,0.33957,-0.0296844,1.9448,-0.34012,0.940248,-0.0158923,7.02051,0.0225141,0.0250368,0.999433,-0.389925,0.999826,-0.0112512,0.0148728,0.313727,0.0111583,0.999918,0.00631304,-0.112313,-0.0149426,-0.00614599,0.999869,0.269146
die_obverse_beard_0002b,local,icp,992703906979998,L0019D.ply,L0032D.ply,1,48,310.178,0,0.372064,323.391,0.998316,-0.0562128,-0.0142986,0.417056,0.0547443,0.994617,-0.0879819,0.969458,0.0191673,0.087051,0.996019,-0.308894,0.999789,0.0183412,0.00926184,-1.11646,-0.0181186,0.999558,-0.0235724,-0.855796,-0.00969009,0.0233997,0.999679,0.286938
die_obverse_beard_0002b,local,gicp,992703906979998,L0019D.ply,L0032D.ply,1,100,4141.41,208.765,0.532421,441.861,0.998316,-0.0562128,-0.0142986,0.417056,0.0547443,0.994617,-0.0879819,0.969458,0.0191673,0.087051,0.996019,-0.308894,0.98193,-0.186917,-0.0295748,-1.24635,0.186164,0.982162,-0.0264781,-4.89631,0.0339965,0.0204939,0.999212,-0.617391
die_obverse_beard_0002b,local,icp,992703906980029,L0019D.ply,L0024D.ply,1,100,630.493,0,0.392374,296.274,0.969873,0.231244,0.0766361,-0.521249,-0.230233,0.972889,-0.0218988,4.73409,-0.0796224,0.00359483,0.996819,1.41511,0.998068,0.0573531,0.0239031,0.941522,-0.056088,0.997143,-0.0506044,-0.0410528,-0.0267371,0.0491659,0.998433,0.605488
die_obverse_beard_0002b,local,gicp,992703906980029,L0019D.ply,L0024D.ply,1,100,4144.2,196.455,0.641062,342.484,0.969873,0.231244,0.0766361,-0.521249,-0.230233,0.972889,-0.0218988,4.73409,-0.0796224,0.00359483,0.996819,1.41511,0.961869,-0.267048,0.0591077,2.48505,0.26868,0.962989,-0.0215038,-5.54147,-0.0511775,0.0365649,0.99802,0.916816
die_obverse_beard_0002b,local,icp,992703906980060,L0019D.ply,L0028D.ply,1,87,552.953,0,0.362208,414.578,0.988765,0.147584,0.0237337,0.515697,-0.148709,0.987293,0.0560116,2.09003,-0.0151657,-0.0589117,0.998148,0.307525,0.999761,-0.0171829,0.0135422,-0.678749,0.0176926,0.999103,-0.0384655,-1.44724,-0.0128691,0.0386959,0.999168,0.328785
die_obverse_beard_0002b,local,gicp,992703906980060,L0019D.ply,L0028D.ply,1,72,2991.38,182.369,0.591511,453.408,0.988765,0.147584,0.0237337,0.515697,-0.148709,0.987293,0.0560116,2.09003,-0.0151657,-0.0589117,0.998148,0.307525,0.952121,-0.30553,-0.0107853,0.00896976,0.30512,0.951869,-0.0291021,-6.83948,0.0191578,0.0244179,0.999518,-0.329518
die_obverse_beard_0002b,local,icp,992703906980091,L0019D.ply,L0031D.ply,1,100,637.488,0,0.586593,356.515,0.9383,0.339607,-0.0652699,2.71696,-0.340427,0.94027,-0.00152747,6.16622,0.0608526,0.0236528,0.997866,-1.03011,0.99412,0.101964,0.0364578,0.880753,-0.0982453,0.990871,-0.0923195,-0.569451,-0.0455383,0.0881949,0.995062,1.01824
die_obverse_beard_0002b,local,gicp,992703906980091,L0019D.ply,L0031D.ply,1,100,4152.08,205.572,0.573734,390.699,0.9383,0.339607,-0.0652699,2.71696,-0.340427,0.94027,-0.00152747,6.16622,0.0608526,0.0236528,0.997866,-1.03011,0.858572,0.512686,0.00268649,3.38023,-0.510689,0.855668,-0.0838418,6.41289,-0.0452832,0.0706122,0.996475,0.8717
die_obverse_beard_0002b,local,icp,992703906980122,L0019D.ply,L0029D.ply,1,50,313.497,0,0.374821,260.936,0.98085,-0.194713,0.00438691,0.653497,0.194349,0.977051,-0.0871741,-1.76694,0.0126877,0.0863574,0.996183,-0.199019,0.999358,-0.00787176,-0.0349378,-1.48527,0.00858137,0.999759,0.0202072,0.0315187,0.0347703,-0.0204941,0.999185,-0.655702
die_obverse_beard_0002b,local,gicp,992703906980122,L0019D.ply,L0029D.ply,1,100,4131.77,180.287,0.632105,255.16,0.98085,-0.194713,0.00438691,0.653497,0.194349,0.977051,-0.0871741,-1.76694,0.0126877,0.0863574,0.996183,-0.199019,0.714375,-0.699759,-0.00232786,3.61916,0.699447,0.713949,0.0324151,-12.7738,-0.0210208,-0.0247848,0.999472,0.329182
die_obverse_beard_0002b,local,icp,992703906980153,L0019D.ply,L0020D.ply,1,98,622.742,0,0.313533,371.246,0.971623,0.219655,0.0877507,-0.687586,-0.22563,0.972033,0.0651356,3.43094,-0.0709892,-0.0830865,0.994011,1.33466,0.999581,-0.0241368,0.0159803,-0.181164,0.0244979,0.99944,-0.0227994,-0.988805,-0.015421,0.0231814,0.999612,0.383391
die_obverse_beard_0002b,local,gicp,992703906980153,L0019D.ply,L0020D.ply,1,25,1036.63,191.84,0.287925,445.163,0.971623,0.219655,0.0877507,-0.687586,-0.22563,0.972033,0.0651356,3.43094,-0.0709892,-0.0830865,0.994011,1.33466,0.999595,-0.0279155,-0.00546471,0.157511,0.027843,0.999529,-0.0129108,-0.762859,0.00582254,0.0127534,0.999902,-0.130288
die_obverse_beard_0002b,local,icp,992703906980184,L0019D.ply,L0038D.ply,1,36,225.946,0,0.354108,304.531,0.964326,-0.264524,0.0101705,1.26975,0.264652,0.964233,-0.0146378,-3.47947,-0.00593466,0.0168073,0.999841,0.0985001,0.999176,0.013134,0.0384083,-0.340371,-0.0127281,0.999861,-0.0107925,-0.405755,-0.0385447,0.0102947,0.999204,0.821688
die_obverse_beard_0002b,local,gicp,992703906980184,L0019D.ply,L0038D.ply,1,100,4139.64,199.963,0.358854,385.428,0.964326,-0.264524,0.0101705,1.26975,0.264652,0.964233,-0.0146378,-3.47947,-0.00593466,0.0168073,0.999841,0.0985001,0.984554,-0.174945,0.00689018,-0.0837843,0.175052,0.984343,-0.020642,-4.032,-0.00317109,0.0215293,0.999763,0.0884326
die_obverse_beard_0002b,local,icp,992703906980215,L0010D.ply,L0025D.ply,1,93,659.527,0,0.227477,260.851,0.979858,0.182481,-0.0811096,2.4798,-0.187655,0.980309,-0.0614877,4.52038,0.0682921,0.0754698,0.994807,-0.972045,0.999947,0.00027167,0.0103391,0.484091,-0.000506844,0.999741,0.0227503,0.88593,-0.0103302,-0.0227543,0.999688,0.130517
die_obverse_beard_0002b,local,gicp,992703906980215,L0010D.ply,L0025D.ply,1,18,839.689,220.669,0.236344,287.35,0.979858,0.182481,-0.0811096,2.4798,-0.187655,0.980309,-0.0614877,4.52038,0.0682921,0.0754698,0.994807,-0.972045,0.999746,-0.0199572,0.0104971,0.323459,0.0197131,0.999544,0.0228617,0.237838,-0.0109486,-0.022649,0.999684,0.128585
die_obverse_beard_0002b,local,icp,992703906980246,L0010D.ply,L0026D.ply,1,100,718.36,0,0.583836,659.635,0.990415,0.137842,-0.00886626,1.07747,-0.137091,0.988806,0.0588981,2.20474,0.0168856,-0.057118,0.998225,-0.339153,0.954374,-0.289971,0.0713195,3.10236,0.289231,0.957035,0.020722,-5.18175,-0.0742641,0.000851254,0.997238,1.30249
die_obverse_beard_0002b,local,gicp,992703906980246,L0010D.ply,L0026D.ply,1,100,4694.46,195.263,0.87699,534.521,0.990415,0.137842,-0.00886626,1.07747,-0.137091,0.988806,0.0588981,2.20474,0.0168856,-0.057118,0.998225,-0.339153,0.772966,-0.630983,0.0662113,5.4041,0.630891,0.775471,0.0249406,-11.6186,-0.067082,0.0224939,0.997494,1.18213
die_obverse_beard_0002b,local,icp,992703906980277,L0010D.ply,L0015D.ply,1,40,289.547,0,0.296993,688.416,0.962134,-0.272173,-0.0148289,0.639544,0.272376,0.962089,0.0139753,-3.84539,0.010463,-0.0174851,0.999792,-0.197245,0.999859,-0.00647435,0.0154982,0.509077,0.00586392,0.999218,0.0391136,0.989456,-0.0157393,-0.0390172,0.999115,0.175333
die_obverse_beard_0002b,local,gicp,992703906980277,L0010D.ply,L0015D.ply,1,100,4687.63,220.163,1.05605,1221.18,0.962134,-0.272173,-0.0148289,0.639544,0.272376,0.962089,0.0139753,-3.84539,0.010463,-0.0174851,0.999792,-0.197245,0.661333,0.749985,-0.0126648,7.53496,-0.750092,0.661248,-0.0106105,12.8448,0.000416813,0.0165169,0.999864,0.00867954
die_obverse_beard_0002b,local,icp,992703906980308,L0010D.ply,L0011D.ply,1,88,626.125,0,0.359229,331.061,0.943731,-0.324269,-0.0649696,2.07968,0.319043,0.944415,-0.079318,-4.12363,0.0870786,0.0541268,0.99473,-1.3162,0.9985,-0.0497274,0.0229089,1.40094,0.0492092,0.998532,0.0226529,0.00955845,-0.0240017,-0.0214916,0.999481,0.424583
die_obverse_beard_0002b,local,gicp,992703906980308,L0010D.ply,L0011D.ply,1,100,4998.27,219.483,0.421933,386.898,0.943731,-0.324269,-0.0649696,2.07968,0.319043,0.944415,-0.079318,-4.12363,0.0870786,0.0541268,0.99473,-1.3162,0.998216,0.0544903,0.0244053,1.16222,-0.0549157,0.998344,0.0171123,1.62004,-0.0234324,-0.018422,0.999556,0.384297
die_obverse_beard_0002b,local,icp,992703906980339,L0010D.ply,L0036D.ply,1,100,712.197,0,0.252232,363.994,0.998876,-0.0181763,-0.0437656,0.810874,0.0166651,0.99926,-0.0346519,0.8765,0.0443631,0.0338836,0.998441,-0.676915,0.996652,0.0698674,0.0424715,1.28145,-0.0704293,0.997446,0.0118794,2.06254,-0.041533,-0.0148309,0.999027,0.689186
die_obverse_beard_0002b,local,gicp,992703906980339,L0010D.ply,L0036D.ply,1,100,4684.81,216.933,0.239021,394.421,0.998876,-0.0181763,-0.0437656,0.810874,0.0166651,0.99926,-0.0346519,0.8765,0.0443631,0.0338836,0.998441,-0.676915,0.991581,0.127192,0.0242843,1.38255,-0.127625,0.991674,0.0171592,2.96079,-0.0218996,-0.020114,0.999558,0.331867
die_obverse_beard_0002b,local,icp,992703906980370,L0010D.ply,L0034D.ply,1,100,726.532,0,0.432313,948.724,0.980516,-0.18336,0.0704855,-0.478628,0.176412,0.979754,0.094665,-3.40788,-0.0864162,-0.0803861,0.993011,1.43343,0.987326,0.155557,0.0314522,1.67991,-0.156912,0.986515,0.0465435,4.36872,-0.0237879,-0.0508889,0.998421,0.322184
die_obverse_beard_0002b,local,gicp,992703906980370,L0010D.ply,L0034D.ply,1,100,4684.28,207.072,0.950789,962.658,0.980516,-0.18336,0.0704855,-0.478628,0.176412,0.979754,0.094665,-3.40788,-0.0864162,-0.0803861,0.993011,1.43343,0.705621,0.708437,0.0147007,7.28976,-0.708556,0.705637,0.00493631,12.8561,-0.00687628,-0.0138994,0.99988,0.077046
die_obverse_beard_0002b,local,icp,992703906980401,L0010D.ply,L0033D.ply,1,100,721.296,0,0.309034,678.415,0.982023,-0.179982,0.0568977,0.100158,0.18336,0.981148,-0.0610577,-2.13879,-0.0448358,0.0703928,0.996511,0.897811,0.994838,0.10093,0.0104856,1.27155,-0.101134,0.994645,0.0212675,2.02522,-0.00828295,-0.0222182,0.999719,0.110827
die_obverse_beard_0002b,local,gicp,992703906980401,L0010D.ply,L0033D.ply,1,100,4691.89,217.017,1.41877,456.261,0.982023,-0.179982,0.0568977,0.100158,0.18336,0.981148,-0.0610577,-2.13879,-0.0448358,0.0703928,0.996511,0.897811,0.203973,0.978972,0.00299963,16.7582,-0.978406,0.203958,-0.0335138,15.2959,-0.0334208,0.00390104,0.999434,0.563823
die_obverse_beard_0002b,local,icp,992703906980432,L0010D.ply,L0019D.ply,1,37,269.364,0,0.479047,742.749,0.960862,-0.271993,0.0525808,-0.0453129,0.2749,0.95963,-0.0594952,-3.76028,-0.0342758,0.0716211,0.996843,0.717718,0.999202,-0.0366373,0.015897,1.05925,0.0356896,0.997777,0.0562812,1.33356,-0.0179236,-0.0556689,0.998288,0.112615
die_obverse_beard_0002b,local,gicp,992703906980432,L0010D.ply,L0019D.ply,1,100,4696.14,200.633,0.965013,1036.5,0.960862,-0.271993,0.0525808,-0.0453129,0.2749,0.95963,-0.0594952,-3.76028,-0.0342758,0.0716211,0.996843,0.717718,0.809171,0.587455,0.0117992,5.38831,-0.587511,0.808629,0.0308272,11.4403,0.00856839,-0.0318766,0.999455,-0.271575
die_obverse_beard_0002b,local,icp,992703906980463,L0010D.ply,L0030D.ply,1,100,733.02,0,0.332139,1615.47,0.999536,0.00684852,-0.0296807,0.860709,-0.00585435,0.999423,0.033454,-0.319974,0.0298927,-0.0332647,0.998999,-0.534829,0.999086,0.0318782,0.0284889,0.524608,-0.0333102,0.998128,0.0512911,2.0858,-0.0268005,-0.0521932,0.998277,0.297014
die_obverse_beard_0002b,local,gicp,992703906980463,L0010D.ply,L0030D.ply,1,100,4693.16,203.677,1.42312,1901.95,0.999536,0.00684852,-0.0296807,0.860709,-0.00585435,0.999423,0.033454,-0.319974,0.0298927,-0.0332647,0.998999,-0.534829,-0.00935128,0.99877,-0.048696,19.3133,-0.999778,-0.00841911,0.0193126,16.9094,0.0188789,0.0488658,0.998627,-0.293236
die_obverse_beard_0002b,local,icp,992703906980494,L0010D.ply,L0022D.ply,1,100,725.884,0,0.527016,1005.65,0.944518,-0.323234,0.0583651,0.294986,0.325129,0.945303,-0.0263157,-4.7551,-0.0466666,0.0438318,0.997948,0.872278,0.99705,0.0762975,0.00841285,0.699637,-0.0766818,0.994977,0.0643473,3.11511,-0.00346106,-0.0648026,0.997892,-0.142144
die_obverse_beard_0002b,local,gicp,992703906980494,L0010D.ply,L0022D.ply,1,100,4699.41,185.837,1.71075,2520.97,0.944518,-0.323234,0.0583651,0.294986,0.325129,0.945303,-0.0263157,-4.7551,-0.0466666,0.0438318,0.997948,0.872278,-0.180835,0.980519,-0.0766889,22.0539,-0.983468,-0.181022,0.00456732,15.9161,-0.00940404,0.076247,0.997045,0.210338
die_obverse_beard_0002b,local,icp,992703906980525,L0010D.ply,L0023D.ply,1,100,723.203,0,0.190541,510.469,0.999408,-0.00748466,0.0335912,-0.026743,0.00469464,0.99659,0.0823808,-1.04598,-0.0340932,-0.0821743,0.996035,0.511573,0.997189,-0.0742273,-0.0102535,1.08526,0.0743637,0.997138,0.013637,-0.252354,0.00921194,-0.0143611,0.999854,-0.245249
die_obverse_beard_0002b,local,gicp,992703906980525,L0010D.ply,L0023D.ply,1,100,4691.59,210.707,0.070808,796.228,0.999408,-0.00748466,0.0335912,-0.026743,0.00469464,0.99659,0.0823808,-1.04598,-0.0340932,-0.0821743,0.996035,0.511573,0.999841,-0.0112893,-0.0138299,0.678886,0.0111394,0.999879,-0.0108674,0.116966,0.0139509,0.0107116,0.999845,-0.301439
die_obverse_beard_0002b,local,icp,992703906980556,L0010D.ply,L0012D.ply,1,100,723.266,0,0.331596,516.548,0.979329,-0.190601,-0.067726,1.78995,0.195425,0.97795,0.0736359,-3.38045,0.0521976,-0.0853491,0.994983,-0.927846,0.996826,0.055251,0.0573248,1.26585,-0.0568999,0.998,0.0275404,2.03308,-0.0556886,-0.0307147,0.997976,0.881557
die_obverse_beard_0002b,local,gicp,992703906980556,L0010D.ply,L0012D.ply,1,100,4700.85,243.587,0.449192,650.382,0.979329,-0.190601,-0.067726,1.78995,0.195425,0.97795,0.0736359,-3.38045,0.0521976,-0.0853491,0.994983,-0.927846,0.97169,0.234554,0.0283525,1.77202,-0.235144,0.971763,0.0196157,4.81609,-0.0229509,-0.0257273,0.999406,0.332771
die_obverse_beard_0002b,local,icp,992703906980587,L0010D.ply,L0014D.ply,1,100,723.311,0,0.331493,577.978,0.976084,0.203886,-0.0754408,2.03102,-0.209023,0.97555,-0.067903,4.97807,0.0597519,0.0820478,0.994836,-0.81986,0.993017,0.112861,0.0343365,2.18379,-0.113143,0.993558,0.00635344,2.73543,-0.0333983,-0.010194,0.99939,0.485481
die_obverse_beard_0002b,local,gicp,992703906980587,L0010D.ply,L0014D.ply,1,100,4682.23,211.98,0.582,428.036,0.976084,0.203886,-0.0754408,2.03102,-0.209023,0.97555,-0.067903,4.97807,0.0597519,0.0820478,0.994836,-0.81986,0.770307,0.637384,0.0192019,6.98037,-0.636774,0.770471,-0.0298894,10.9359,-0.0338455,0.0107967,0.999369,0.536054
die_obverse_beard_0002b,local,icp,992703906980618,L0010D.ply,L0027D.ply,1,71,502.398,0,0.158935,478.499,0.976386,-0.198011,-0.0863876,1.29249,0.202704,0.977995,0.049355,-3.77116,0.0747138,-0.0657006,0.995038,-1.27939,0.997948,-0.0637864,0.00552571,0.0700693,0.0636581,0.997753,0.0209165,-0.777624,-0.00684748,-0.0205218,0.999766,0.183431
die_obverse_beard_0002b,local,gicp,992703906980618,L0010D.ply,L0027D.ply,1,17,797.502,207.81,0.185723,559.911,0.976386,-0.198011,-0.0863876,1.29249,0.202704,0.977995,0.049355,-3.77116,0.0747138,-0.0657006,0.995038,-1.27939,0.999588,-0.0275817,0.00790968,-0.193326,0.0274086,0.999399,0.0212146,-0.622572,-0.00849006,-0.020989,0.999744,0.119113
die_obverse_beard_0002b,local,icp,992703906980649,L0010D.ply,L0021D.ply,1,57,419.965,0,0.445382,1196.75,0.981022,0.193704,0.00862576,0.662966,-0.193881,0.97943,0.0559153,2.87746,0.00238267,-0.0565265,0.998398,-0.097106,0.999551,-0.00219958,0.0298935,1.41264,0.000445311,0.998284,0.0585645,2.02164,-0.029971,-0.0585249,0.997836,0.311265
die_obverse_beard_0002b,local,gicp,992703906980649,L0010D.ply,L0021D.ply,1,100,4715.16,205.855,1.99606,1953.78,0.981022,0.193704,0.00862576,0.662966,-0.193881,0.97943,0.0559153,2.87746,0.00238267,-0.0565265,0.998398,-0.097106,-0.965527,0.260233,-0.00601162,36.5524,-0.259997,-0.96302,0.0706725,2.96828,0.012602,0.0697992,0.997481,-0.183913
die_obverse_beard_0002b,local,icp,992703906980680,L0010D.ply,L0032D.ply,1,100,729.862,0,0.254146,916.851,0.987763,-0.155155,0.0158245,-0.106768,0.154841,0.987748,0.0194329,-2.77879,-0.0186457,-0.0167448,0.999686,0.294062,0.996749,0.0805415,0.00233993,0.0861731,-0.0805672,0.996642,0.0146167,1.96067,-0.00115482,-0.0147577,0.99989,-0.0251306
die_obverse_beard_0002b,local,gicp,992703906980680,L0010D.ply,L0032D.ply,1,100,4700.46,221.986,1.70803,980.937,0.987763,-0.155155,0.0158245,-0.106768,0.154841,0.987748,0.0194329,-2.77879,-0.0186457,-0.0167448,0.999686,0.294062,-0.339252,0.93735,-0.0792654,24.573,-0.940045,-0.340945,-0.00849027,13.9121,-0.0349835,0.0716327,0.996817,0.662947
die_obverse_beard_0002b,local,icp,992703906980711,L0010D.ply,L0013D.ply,1,100,716.058,0,0.394264,355.067,0.962085,-0.271385,-0.0272438,0.632514,0.270227,0.961974,-0.0397882,-3.36928,0.0370057,0.0309177,0.998837,-0.562809,0.999897,0.00659836,0.0127817,1.07882,-0.0071436,0.999046,0.0430928,1.65259,-0.0124852,-0.0431796,0.998989,0.1638
die_obverse_beard_0002b,local,gicp,992703906980711,L0010D.ply,L0013D.ply,1,10,471.048,231.183,0.276199,814.69,0.962085,-0.271385,-0.0272438,0.632514,0.270227,0.961974,-0.0397882,-3.36928,0.0370057,0.0309177,0.998837,-0.562809,0.999962,-0.00640397,0.00589373,0.200311,0.0064079,0.999979,-0.000646887,0.11136,-0.00588947,0.000684629,0.999982,0.0936765
die_obverse_beard_0002b,local,icp,992703906980742,L0010D.ply,L0024D.ply,1,100,726.303,0,0.508174,625.824,0.989898,-0.124435,0.0679498,-0.570947,0.123572,0.992194,0.01678,-1.53794,-0.0695074,-0.00821379,0.997548,1.18885,0.99575,0.0704144,0.0593693,2.93058,-0.0717268,0.997218,0.0202704,2.36055,-0.0577768,-0.0244426,0.99803,0.899339
die_obverse_beard_0002b,local,gicp,992703906980742,L0010D.ply,L0024D.ply,1,100,4704.39,208.687,0.195587,1403.77,0.989898,-0.124435,0.0679498,-0.570947,0.123572,0.992194,0.01678,-1.53794,-0.0695074,-0.00821379,0.997548,1.18885,0.999958,0.00814705,0.00408569,1.11767,-0.00810392,0.999912,-0.0104648,0.52078,-0.00417059,0.0104312,0.999937,0.000912071
die_obverse_beard_0002b,local,icp,992703906980773,L0010D.ply,L0028D.ply,1,33,241.806,0,0.354708,1186.8,0.941429,0.334718,-0.0409253,2.58566,-0.331128,0.940562,0.0754815,5.07398,0.0637578,-0.057509,0.996307,-1.10107,0.999894,-0.0135806,0.00524053,0.43276,0.0134697,0.999696,0.0206403,0.457865,-0.00551925,-0.0205675,0.999773,0.0404986
die_obverse_beard_0002b,local,gicp,992703906980773,L0010D.ply,L0028D.ply,1,100,4709.01,193.152,0.456864,1890.87,0.941429,0.334718,-0.0409253,2.58566,-0.331128,0.940562,0.0754815,5.07398,0.0637578,-0.057509,0.996307,-1.10107,0.997966,-0.0628469,-0.0107011,-0.163305,0.0627245,0.997966,-0.0114063,-1.28591,0.0113961,0.0107119,0.999878,-0.198812
die_obverse_beard_0002b,local,icp,992703906980804,L0010D.ply,L0031D.ply,1,100,723.183,0,0.709266,571.532,0.946661,-0.31633,-0.0613853,1.94954,0.312309,0.947619,-0.0669397,-4.29628,0.0793449,0.044198,0.995867,-1.21542,0.961111,0.269042,0.0623042,3.28715,-0.266816,0.96284,-0.0418092,4.24559,-0.0712374,0.0235595,0.997181,1.3148
die_obverse_beard_0002b,local,gicp,992703906980804,L0010D.ply,L0031D.ply,1,100,4690.89,219.258,1.01348,512.081,0.946661,-0.31633,-0.0613853,1.94954,0.312309,0.947619,-0.0669397,-4.29628,0.0793449,0.044198,0.995867,-1.21542,0.79709,0.602175,0.0450967,6.58612,-0.600988,0.798358,-0.037915,9.43035,-0.0588348,0.00311902,0.998263,1.00582
die_obverse_beard_0002b,local,icp,992703906980835,L0010D.ply,L0016D.ply,1,100,716.993,0,0.390073,368.262,0.962041,-0.269624,0.0421992,-0.234187,0.27181,0.960498,-0.059684,-3.00787,-0.0244401,0.0688886,0.997325,0.542253,0.999526,-0.00247831,-0.0306749,-0.763421,0.00404425,0.998686,0.0510934,1.42559,0.030508,-0.0511933,0.998223,-0.688912
die_obverse_beard_0002b,local,gicp,992703906980835,L0010D.ply,L0016D.ply,1,100,4695.62,218.066,0.32172,903.571,0.962041,-0.269624,0.0421992,-0.234187,0.27181,0.960498,-0.059684,-3.00787,-0.0244401,0.0688886,0.997325,0.542253,0.998928,0.0453209,-0.00937539,-0.0309631,-0.0453306,0.998972,-0.00082376,1.08911,0.00932841,0.00124787,0.999956,-0.183638
die_obverse_beard_0002b,local,icp,992703906980866,L0010D.ply,L0029D.ply,1,100,719.336,0,0.378412,1070.87,0.98926,0.138326,0.0472273,-0.199282,-0.140006,0.989555,0.034342,2.69108,-0.0419837,-0.0405853,0.998294,0.671555,0.996954,-0.0762141,-0.0165709,-0.473111,0.0772456,0.994212,0.0746668,0.58566,0.0107843,-0.0757194,0.997071,-0.415732
die_obverse_beard_0002b,local,gicp,992703906980866,L0010D.ply,L0029D.ply,1,100,4686.24,192.451,0.325163,1686.85,0.98926,0.138326,0.0472273,-0.199282,-0.140006,0.989555,0.034342,2.69108,-0.0419837,-0.0405853,0.998294,0.671555,0.910158,0.413003,-0.0322614,1.7607,-0.412366,0.910683,0.0247057,8.19216,0.0395835,-0.00918264,0.999174,-0.76564
die_obverse_beard_0002b,local,icp,992703906980897,L0010D.ply,L0020D.ply,1,92,656.42,0,0.201926,424.916,0.997302,-0.0436354,-0.0590258,1.64646,0.0448999,0.998786,0.0202674,-0.493224,0.0580698,-0.0228629,0.998051,-0.980798,0.997043,0.0749239,-0.0170932,0.447,-0.0746502,0.997079,0.0161248,2.53576,0.0182514,-0.0148011,0.999724,-0.40723
die_obverse_beard_0002b,local,gicp,992703906980897,L0010D.ply,L0020D.ply,1,43,2014.96,205.375,0.386664,394.95,0.997302,-0.0436354,-0.0590258,1.64646,0.0448999,0.998786,0.0202674,-0.493224,0.0580698,-0.0228629,0.998051,-0.980798,0.949671,0.312079,-0.0270498,1.66853,-0.311899,0.950055,0.0107393,6.54578,0.0290504,-0.00176202,0.999576,-0.602983
die_obverse_beard_0002b,local,icp,992703906980928,L0010D.ply,L0018D.ply,1,100,712.965,0,0.273303,434.473,0.969643,-0.238864,0.0523151,0.364171,0.235874,0.970085,0.0574365,-4.24319,-0.0644696,-0.0433531,0.996978,1.06303,0.986987,-0.14787,0.0631709,1.78971,0.146889,0.988952,0.0199139,-2.39162,-0.0654176,-0.0103756,0.997804,1.14335
die_obverse_beard_0002b,local,gicp,992703906980928,L0010D.ply,L0018D.ply,1,100,4692.47,198.958,0.24719,541.28,0.969643,-0.238864,0.0523151,0.364171,0.235874,0.970085,0.0574365,-4.24319,-0.0644696,-0.0433531,0.996978,1.06303,0.973851,-0.219982,0.0567567,1.70094,0.220479,0.975388,-0.00256198,-3.93377,-0.0547963,0.0150087,0.998385,1.0064
die_obverse_beard_0002b,local,icp,992703906980959,L0010D.ply,L0038D.ply,1,100,727.585,0,0.366052,1072.1,0.980714,-0.19378,0.0254926,-0.166645,0.193938,0.981006,-0.00388998,-2.52805,-0.0242546,0.00875896,0.999667,0.423984,0.997033,0.0679939,0.0360837,0.998113,-0.06931,0.996925,0.0365709,2.50284,-0.0334861,-0.0389633,0.998679,0.487688
die_obverse_beard_0002b,local,gicp,992703906980959,L0010D.ply,L0038D.ply,1,100,4696.97,208.657,0.208516,1718.08,0.980714,-0.19378,0.0254926,-0.166645,0.193938,0.981006,-0.00388998,-2.52805,-0.0242546,0.00875896,0.999667,0.423984,0.999912,0.0110147,0.00733624,0.21774,-0.0110294,0.999937,0.00196365,0.616063,-0.00731415,-0.00204439,0.999971,0.10847
die_obverse_beard_0002b,local,icp,992703906980990,L0010D.ply,L0017D.ply,1,100,721.865,0,0.429759,510.006,0.996437,-0.0792326,0.0288993,-0.338655,0.0803291,0.996005,-0.0389934,-0.506736,-0.0256943,0.0411759,0.998821,0.504637,0.965495,0.259122,0.0259693,2.60871,-0.258988,0.965844,-0.00843029,4.81381,-0.0272667,0.00141366,0.999627,0.56413
die_obverse_beard_0002b,local,gicp,992703906980990,L0010D.ply,L0017D.ply,1,100,4684.46,210.251,0.650301,456.923,0.996437,-0.0792326,0.0288993,-0.338655,0.0803291,0.996005,-0.0389934,-0.506736,-0.0256943,0.0411759,0.998821,0.504637,0.891304,0.451497,0.0415566,4.49004,-0.452181,0.891888,0.00831224,8.15882,-0.0333109,-0.0261998,0.999102,0.523829
die_obverse_beard_0002b,local,icp,992703906981021,L0030D.ply,L0036D.ply,1,36,233.247,0,0.306836,385.54,0.975858,-0.209598,0.0613904,0.697454,0.213685,0.974394,-0.0699608,-1.75439,-0.0451548,0.0813901,0.995659,0.775444,0.999994,0.00337586,0.000687241,0.318221,-0.00336965,0.999955,-0.00884312,-0.110906,-0.000717064,0.00884075,0.999961,0.120979
die_obverse_beard_0002b,local,gicp,992703906981021,L0030D.ply,L0036D.ply,1,100,4261.48,209.398,0.27067,493.277,0.975858,-0.209598,0.0613904,0.697454,0.213685,0.974394,-0.0699608,-1.75439,-0.0451548,0.0813901,0.995659,0.775444,0.998432,-0.0556334,-0.00616868,0.0631495,0.0556718,0.99843,0.00623228,-0.780695,0.00581227,-0.00656593,0.999962,-0.136745
