piece,method,jitter_sigma,rot_deg,trans_norm,rmse,iterations,total_ms,cov_ms,gt_r00,gt_r01,gt_r02,gt_r10,gt_r11,gt_r12,gt_r20,gt_r21,gt_r22,gt_tx,gt_ty,gt_tz
Riedones3D_Registration_Benchmark/test/die_reverse_0012/L0072R.ply,icp,0.001,100,0.005,12.0707,20,5894.38,0,-0.0523141,0.996997,-0.0570963,-0.779857,-0.0764992,-0.621266,-0.623768,0.012026,0.781517,-0.00440529,-0.00234411,0.000314036
Riedones3D_Registration_Benchmark/test/die_reverse_0012/L0072R.ply,gicp,0.001,100,0.005,14.6164,20,21689.1,4585.04,-0.0523141,0.996997,-0.0570963,-0.779857,-0.0764992,-0.621266,-0.623768,0.012026,0.781517,-0.00440529,-0.00234411,0.000314036
Riedones3D_Registration_Benchmark/test/die_reverse_0012/L0072R.ply,icp,0.001,100,0.01,11.9887,20,5196.61,0,0.879519,0.349434,0.323021,0.362829,-0.0532213,-0.930335,-0.307899,0.935448,-0.173594,0.00957573,0.000599985,-0.00281876
Riedones3D_Registration_Benchmark/test/die_reverse_0012/L0072R.ply,gicp,0.001,100,0.01,12.1129,20,22723,4582.95,0.879519,0.349434,0.323021,0.362829,-0.0532213,-0.930335,-0.307899,0.935448,-0.173594,0.00957573,0.000599985,-0.00281876
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,10,0,1.25975,20,9887.47,0,0.985107,0.170477,0.0223911,-0.169876,0.98511,-0.0264775,-0.0265715,0.0222794,0.999399,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,10,0,2.55378e-15,10,22229.8,10020.1,0.985107,0.170477,0.0223911,-0.169876,0.98511,-0.0264775,-0.0265715,0.0222794,0.999399,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,10,0.005,1.45943,20,9747.1,0,0.986767,-0.150999,-0.0590757,0.146992,0.986856,-0.0671482,0.0684385,0.0575759,0.995993,0.00345862,9.83309e-05,-0.00360947
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,10,0.005,6.89752e-15,9,20126.4,10015.7,0.986767,-0.150999,-0.0590757,0.146992,0.986856,-0.0671482,0.0684385,0.0575759,0.995993,0.00345862,9.83309e-05,-0.00360947
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,10,0.01,0.829452,20,9837.52,0,0.988873,0.0410538,0.142985,-0.0538016,0.994801,0.0864609,-0.138692,-0.0931917,0.985941,-3.55263e-05,-0.00484704,0.00874671
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,10,0.01,2.89348e-15,8,18353.6,10007.1,0.988873,0.0410538,0.142985,-0.0538016,0.994801,0.0864609,-0.138692,-0.0931917,0.985941,-3.55263e-05,-0.00484704,0.00874671
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,50,0,2.74266,20,11990.2,0,0.653901,-0.256529,-0.711763,0.369378,0.929269,0.00442833,0.660283,-0.265805,0.702406,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,50,0,3.14268e-15,14,34164.2,10063.7,0.653901,-0.256529,-0.711763,0.369378,0.929269,0.00442833,0.660283,-0.265805,0.702406,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,50,0.005,4.68114,20,12199.9,0,0.724791,0.546735,-0.419236,-0.673173,0.691525,-0.261974,0.146682,0.472095,0.869259,0.000692608,0.00418637,-0.00264473
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,50,0.005,3.71674,20,48849.8,10038.2,0.724791,0.546735,-0.419236,-0.673173,0.691525,-0.261974,0.146682,0.472095,0.869259,0.000692608,0.00418637,-0.00264473
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,50,0.01,2.81685,20,13175.8,0,0.652983,-0.356903,0.668007,0.247899,0.934139,0.256768,-0.715653,-0.00206704,0.698453,-0.00172297,-0.00972404,-0.00157305
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,50,0.01,5.52076e-13,14,34465,10055,0.652983,-0.356903,0.668007,0.247899,0.934139,0.256768,-0.715653,-0.00206704,0.698453,-0.00172297,-0.00972404,-0.00157305
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,100,0,5.50227,20,14487.7,0,-0.111822,0.755771,0.645218,-0.32215,0.586654,-0.743005,-0.940061,-0.290941,0.177871,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,100,0,6.53926,20,52269,10003.6,-0.111822,0.755771,0.645218,-0.32215,0.586654,-0.743005,-0.940061,-0.290941,0.177871,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,100,0.005,11.6842,20,15377.5,0,0.857514,-0.374041,-0.353217,0.309822,-0.172648,0.934988,-0.410706,-0.9112,-0.0321623,-0.00498061,0.000154962,-0.00041168
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,100,0.005,10.5904,20,57836.6,10044.3,0.857514,-0.374041,-0.353217,0.309822,-0.172648,0.934988,-0.410706,-0.9112,-0.0321623,-0.00498061,0.000154962,-0.00041168
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0,100,0.01,11.8875,20,13190.2,0,-0.0810082,0.743301,-0.664034,-0.993286,-0.00500414,0.115574,0.082583,0.668939,0.738716,0.004902,-0.00666509,0.00561667
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0,100,0.01,13.1275,20,55872.9,10037.6,-0.0810082,0.743301,-0.664034,-0.993286,-0.00500414,0.115574,0.082583,0.668939,0.738716,0.004902,-0.00666509,0.00561667
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,10,0,1.63127,20,9624.44,0,0.98638,-0.161876,-0.0291611,0.15998,0.98538,-0.0585952,0.03822,0.053132,0.997856,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,10,0,0.000866767,9,20024.7,10009.2,0.98638,-0.161876,-0.0291611,0.15998,0.98538,-0.0585952,0.03822,0.053132,0.997856,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,10,0.005,0.910843,20,10058.8,0,0.989424,0.124444,-0.0745268,-0.131038,0.987163,-0.0913177,0.0622061,0.100118,0.993029,0.00212709,-0.00195627,0.00408026
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,10,0.005,0.000867421,9,20043.4,10015.7,0.989424,0.124444,-0.0745268,-0.131038,0.987163,-0.0913177,0.0622061,0.100118,0.993029,0.00212709,-0.00195627,0.00408026
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,10,0.01,0.841801,20,9312.34,0,0.988204,0.128976,-0.0825686,-0.121716,0.988688,0.087647,0.092939,-0.0765632,0.992724,0.00111811,0.00402833,0.00908418
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,10,0.01,0.000864413,8,17933.8,10005,0.988204,0.128976,-0.0825686,-0.121716,0.988688,0.087647,0.092939,-0.0765632,0.992724,0.00111811,0.00402833,0.00908418
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,50,0,2.01994,20,12013.9,0,0.712622,0.120691,-0.691088,-0.384204,0.891372,-0.240508,0.586989,0.43691,0.681581,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,50,0,0.000865054,16,38497,10047.7,0.712622,0.120691,-0.691088,-0.384204,0.891372,-0.240508,0.586989,0.43691,0.681581,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,50,0.005,6.67225,20,10444.3,0,0.743511,-0.636923,-0.203768,0.658414,0.643934,0.389667,-0.116974,-0.423885,0.898131,-0.00456954,0.00199137,-0.000392095
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,50,0.005,6.62754,20,47099.7,10010,0.743511,-0.636923,-0.203768,0.658414,0.643934,0.389667,-0.116974,-0.423885,0.898131,-0.00456954,0.00199137,-0.000392095
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,50,0.01,3.86703,20,11927.5,0,0.762033,-0.521232,-0.384217,0.257662,0.78843,-0.558559,0.594067,0.326642,0.735112,0.00295392,0.00955271,-0.000141977
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,50,0.01,1.83552,20,47538.1,10057,0.762033,-0.521232,-0.384217,0.257662,0.78843,-0.558559,0.594067,0.326642,0.735112,0.00295392,0.00955271,-0.000141977
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,100,0,11.7416,20,15527.7,0,0.873055,-0.475768,-0.106861,0.0501487,-0.130381,0.990195,-0.485036,-0.869854,-0.0899706,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,100,0,11.6095,20,56860.6,10051.7,0.873055,-0.475768,-0.106861,0.0501487,-0.130381,0.990195,-0.485036,-0.869854,-0.0899706,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,100,0.005,12.034,20,16331.4,0,-0.1471,-0.43515,-0.88826,0.0995458,0.886957,-0.450997,0.9841,-0.154764,-0.0871537,0.00431485,0.0021469,0.00133151
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,100,0.005,11.9099,20,57857,10001.3,-0.1471,-0.43515,-0.88826,0.0995458,0.886957,-0.450997,0.9841,-0.154764,-0.0871537,0.00431485,0.0021469,0.00133151
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.0005,100,0.01,12.4167,20,11235.9,0,-0.126998,-0.905753,-0.404329,0.990822,-0.134866,-0.00909441,-0.0462931,-0.401773,0.914568,-0.00862049,0.00401159,0.00309748
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.0005,100,0.01,12.3034,20,49503.4,10016.3,-0.126998,-0.905753,-0.404329,0.990822,-0.134866,-0.00909441,-0.0462931,-0.401773,0.914568,-0.00862049,0.00401159,0.00309748
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,10,0,1.58817,20,9320.95,0,0.998035,-0.0624706,0.00477108,0.0608696,0.984856,0.162337,-0.0148401,-0.161727,0.986724,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,10,0,0.00173348,8,17800.5,10012.4,0.998035,-0.0624706,0.00477108,0.0608696,0.984856,0.162337,-0.0148401,-0.161727,0.986724,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,10,0.005,1.12586,20,9789.68,0,0.984841,0.161387,-0.0635761,-0.160859,0.986887,0.0133735,0.0649008,-0.00294401,0.997887,-0.00177739,-0.00411163,-0.00222157
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,10,0.005,0.00173215,10,22167.5,9995.04,0.984841,0.161387,-0.0635761,-0.160859,0.986887,0.0133735,0.0649008,-0.00294401,0.997887,-0.00177739,-0.00411163,-0.00222157
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,10,0.01,0.561277,20,9831.75,0,0.994827,0.0487571,-0.0891141,-0.0608668,0.988467,-0.138668,0.0813253,0.143374,0.986321,0.00772903,-0.000376187,0.00633408
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,10,0.01,0.00173395,6,13484.3,10002,0.994827,0.0487571,-0.0891141,-0.0608668,0.988467,-0.138668,0.0813253,0.143374,0.986321,0.00772903,-0.000376187,0.00633408
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,50,0,4.0172,20,11960.6,0,0.7076,-0.533619,-0.463199,0.316088,0.825313,-0.467917,0.631973,0.184686,0.752662,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,50,0,0.541004,20,47531.4,10045.6,0.7076,-0.533619,-0.463199,0.316088,0.825313,-0.467917,0.631973,0.184686,0.752662,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,50,0.005,2.55463,20,13549.2,0,0.750233,0.456465,0.47832,-0.170786,0.83268,-0.52676,-0.638735,0.313503,0.702662,0.0040151,-4.69556e-05,-0.00297939
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,50,0.005,0.00173323,19,45483.8,10028.8,0.750233,0.456465,0.47832,-0.170786,0.83268,-0.52676,-0.638735,0.313503,0.702662,0.0040151,-4.69556e-05,-0.00297939
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,50,0.01,5.52775,20,13261.4,0,0.645406,0.734521,0.209595,-0.748891,0.662507,-0.015682,-0.150377,-0.146843,0.977663,-0.00918979,3.9853e-05,0.00394285
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,50,0.01,4.0681,20,47831.2,10028.4,0.645406,0.734521,0.209595,-0.748891,0.662507,-0.015682,-0.150377,-0.146843,0.977663,-0.00918979,3.9853e-05,0.00394285
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,100,0,11.7326,20,17126.3,0,-0.171263,-0.0953844,-0.980597,-0.0102298,0.995421,-0.0950397,0.985172,-0.0062455,-0.171454,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,100,0,11.9371,20,60423.6,9982.67,-0.171263,-0.0953844,-0.980597,-0.0102298,0.995421,-0.0950397,0.985172,-0.0062455,-0.171454,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,100,0.005,4.32459,20,14460.9,0,0.0240652,0.790323,0.612218,-0.00186048,0.61243,-0.790523,-0.999709,0.0178851,0.0162086,0.00289836,-0.00265433,-0.00309096
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,100,0.005,5.95324,20,53460.1,9956.47,0.0240652,0.790323,0.612218,-0.00186048,0.61243,-0.790523,-0.999709,0.0178851,0.0162086,0.00289836,-0.00265433,-0.00309096
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,icp,0.001,100,0.01,11.6098,20,15566,0,0.632125,-0.20712,-0.746672,0.749224,-0.0824696,0.657162,-0.197689,-0.974833,0.103048,0.00592562,0.00760559,0.00265368
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0001D.ply,gicp,0.001,100,0.01,11.2174,20,55299.4,9994.33,0.632125,-0.20712,-0.746672,0.749224,-0.0824696,0.657162,-0.197689,-0.974833,0.103048,0.00592562,0.00760559,0.00265368
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,10,0,0.256783,20,4006.58,0,0.989229,0.00668509,0.146223,0.00711655,0.995579,-0.0936611,-0.146203,0.0936929,0.984808,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,10,0,3.25751e-15,6,6027.4,4421.74,0.989229,0.00668509,0.146223,0.00711655,0.995579,-0.0936611,-0.146203,0.0936929,0.984808,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,10,0.005,0.965978,20,3915.2,0,0.988566,-0.148497,0.0261981,0.14566,0.985343,0.0887815,-0.0389979,-0.0839504,0.995707,-0.00469164,-0.00131824,0.00111835
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,10,0.005,1.60142e-12,7,6852.95,4445.07,0.988566,-0.148497,0.0261981,0.14566,0.985343,0.0887815,-0.0389979,-0.0839504,0.995707,-0.00469164,-0.00131824,0.00111835
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,10,0.01,1.13953,20,4056.9,0,0.986333,0.0765219,-0.145919,-0.0844872,0.99521,-0.049186,0.141456,0.0608421,0.988073,0.00939572,-0.00328386,0.000967808
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,10,0.01,3.14346e-11,5,5045.39,4422.04,0.986333,0.0765219,-0.145919,-0.0844872,0.99521,-0.049186,0.141456,0.0608421,0.988073,0.00939572,-0.00328386,0.000967808
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,50,0,1.6968,20,4892.22,0,0.795135,0.53629,0.283114,-0.287466,0.744387,-0.602703,-0.53397,0.397845,0.746053,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,50,0,3.05118e-15,9,9739.8,4442.47,0.795135,0.53629,0.283114,-0.287466,0.744387,-0.602703,-0.53397,0.397845,0.746053,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,50,0.005,1.40095,20,4983.23,0,0.777889,-0.547161,0.309038,0.300225,0.755624,0.582149,-0.552045,-0.360067,0.752063,-0.00248876,-0.00210354,0.00379226
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,50,0.005,1.84363e-13,10,10898.4,4449.84,0.777889,-0.547161,0.309038,0.300225,0.755624,0.582149,-0.552045,-0.360067,0.752063,-0.00248876,-0.00210354,0.00379226
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,50,0.01,6.98553,20,4850.36,0,0.64347,-0.765431,-0.00789565,0.764473,0.643123,-0.0444173,0.0390762,0.0225452,0.998982,-0.00272109,-0.00179125,-0.00945447
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,50,0.01,2.91539e-15,17,17439.7,4428.75,0.64347,-0.765431,-0.00789565,0.764473,0.643123,-0.0444173,0.0390762,0.0225452,0.998982,-0.00272109,-0.00179125,-0.00945447
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,100,0,0.956338,20,5238.87,0,-0.023519,0.609052,0.792782,0.150145,0.786158,-0.599509,-0.988384,0.104933,-0.109936,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,100,0,11.2376,20,26261.9,4417.99,-0.023519,0.609052,0.792782,0.150145,0.786158,-0.599509,-0.988384,0.104933,-0.109936,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,100,0.005,9.13384,20,4760.33,0,0.0807324,0.988788,-0.125619,-0.416726,0.147971,0.896908,0.90544,-0.0200607,0.424,0.00409361,0.000311366,-0.00285401
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,100,0.005,18.6394,20,25326.7,4429.58,0.0807324,0.988788,-0.125619,-0.416726,0.147971,0.896908,0.90544,-0.0200607,0.424,0.00409361,0.000311366,-0.00285401
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0,100,0.01,13.3669,20,4935.16,0,-0.0454414,-0.676502,-0.735038,0.996054,0.0254702,-0.0850197,0.0762375,-0.736,0.672675,-0.00849493,-0.00510924,-0.00131601
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0,100,0.01,16.1975,20,23659.8,4427.64,-0.0454414,-0.676502,-0.735038,0.996054,0.0254702,-0.0850197,0.0762375,-0.736,0.672675,-0.00849493,-0.00510924,-0.00131601
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,10,0,0.667195,20,3880.46,0,0.99612,-0.0868735,0.0140992,0.0837722,0.98502,0.150722,-0.0269817,-0.148956,0.988476,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,10,0,0.000865593,6,5799.38,4430.26,0.99612,-0.0868735,0.0140992,0.0837722,0.98502,0.150722,-0.0269817,-0.148956,0.988476,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,10,0.005,0.592447,20,3763.64,0,0.98851,-0.114535,0.0986419,0.122613,0.989214,-0.0801316,-0.0884001,0.0913057,0.991891,0.000524957,-0.00492081,0.000714162
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,10,0.005,0.000869829,6,5943.32,4427.63,0.98851,-0.114535,0.0986419,0.122613,0.989214,-0.0801316,-0.0884001,0.0913057,0.991891,0.000524957,-0.00492081,0.000714162
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,10,0.01,0.97618,20,3968.35,0,0.985213,-0.110573,-0.130876,0.106788,0.993644,-0.0356171,0.133983,0.0211144,0.990759,-0.00274925,0.00741646,-0.00611864
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,10,0.01,0.000866507,7,6912.33,4432.87,0.985213,-0.110573,-0.130876,0.106788,0.993644,-0.0356171,0.133983,0.0211144,0.990759,-0.00274925,0.00741646,-0.00611864
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,50,0,1.85153,20,4305.8,0,0.956948,0.0118514,-0.290017,-0.220978,0.67759,-0.701456,0.188199,0.735344,0.651037,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,50,0,0.000863697,10,10313,4438.17,0.956948,0.0118514,-0.290017,-0.220978,0.67759,-0.701456,0.188199,0.735344,0.651037,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,50,0.005,1.97767,20,4564.47,0,0.6636,0.120169,-0.738373,-0.2813,0.95466,-0.0974444,0.693185,0.272368,0.667316,0.00135353,0.00433031,0.00210152
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,50,0.005,0.000871247,9,9488.88,4434.89,0.6636,0.120169,-0.738373,-0.2813,0.95466,-0.0974444,0.693185,0.272368,0.667316,0.00135353,0.00433031,0.00210152
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,50,0.01,4.72316,20,4505.2,0,0.646991,0.533662,-0.544617,-0.475982,0.840667,0.258303,0.595688,0.0921079,0.797917,-0.00167488,-0.00583888,-0.00794369
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,50,0.01,0.000864498,11,11201.3,4429.28,0.646991,0.533662,-0.544617,-0.475982,0.840667,0.258303,0.595688,0.0921079,0.797917,-0.00167488,-0.00583888,-0.00794369
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,100,0,12.0731,20,5448.82,0,0.00067394,-0.990553,-0.137129,0.749457,-0.0902864,0.655868,-0.662053,-0.103214,0.742316,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,100,0,12.0791,20,25989.8,4436.13,0.00067394,-0.990553,-0.137129,0.749457,-0.0902864,0.655868,-0.662053,-0.103214,0.742316,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,100,0.005,12.0378,20,6090.14,0,0.322909,0.474094,-0.819124,-0.911452,-0.0773439,-0.404071,-0.254922,0.877071,0.407139,-0.00459955,-0.000591525,-0.0018693
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,100,0.005,11.8953,20,24337.6,4442.55,0.322909,0.474094,-0.819124,-0.911452,-0.0773439,-0.404071,-0.254922,0.877071,0.407139,-0.00459955,-0.000591525,-0.0018693
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.0005,100,0.01,7.51013,20,5452.31,0,0.300078,-0.946989,-0.114744,0.146414,0.164585,-0.975436,0.942612,0.275906,0.188041,0.00729253,0.00283464,-0.00622766
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.0005,100,0.01,2.18506,20,24979,4439.14,0.300078,-0.946989,-0.114744,0.146414,0.164585,-0.975436,0.942612,0.275906,0.188041,0.00729253,0.00283464,-0.00622766
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.001,10,0,0.531017,20,3933.26,0,0.998087,-0.00484668,0.0616399,0.0147988,0.986672,-0.162045,-0.060033,0.162647,0.984856,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.001,10,0,0.00173193,6,5907.15,4434.01,0.998087,-0.00484668,0.0616399,0.0147988,0.986672,-0.162045,-0.060033,0.162647,0.984856,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.001,10,0.005,0.517102,20,3866.09,0,0.997751,-0.0215738,0.0634581,0.0314769,0.986702,-0.159463,-0.059174,0.161102,0.985162,0.00291277,0.00403434,-0.000489784
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.001,10,0.005,0.00173499,6,5917.58,4426.57,0.997751,-0.0215738,0.0634581,0.0314769,0.986702,-0.159463,-0.059174,0.161102,0.985162,0.00291277,0.00403434,-0.000489784
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.001,10,0.01,0.766251,20,3803.11,0,0.995652,-0.0308679,-0.0878904,0.0176101,0.98886,-0.147803,0.0914736,0.145613,0.985104,-0.00811323,-0.00574042,0.00110594
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.001,10,0.01,0.00173488,6,5876.66,4441.58,0.995652,-0.0308679,-0.0878904,0.0176101,0.98886,-0.147803,0.0914736,0.145613,0.985104,-0.00811323,-0.00574042,0.00110594
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.001,50,0,1.35332,20,4824.43,0,0.925984,-0.35599,0.125799,0.162198,0.675941,0.718885,-0.340948,-0.645272,0.683651,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,gicp,0.001,50,0,0.001729,14,15202.9,4448.81,0.925984,-0.35599,0.125799,0.162198,0.675941,0.718885,-0.340948,-0.645272,0.683651,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0002b/L0031D.ply,icp,0.001,50,0.005,6.25094,20,4583.5,0,0.665384,0.732597,-0.143406,-0.679536,0.673938,0.289895,0.309023,-0.0954421,0.946253,-0.00322822,0.000800554,0.00373332
